user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI_Category
323,5/29/2025 11:47,Mobile,UK,55+,Female,A8666,Video,Fashion,Fitness Lovers,0.041460914,0.1225,Ignored,40,1.1,0.041460914,0.1225,Low
324,7/8/2025 1:55,Mobile,USA,35-44,Male,A1470,Text,Health,Travel Lovers,0.11348373826155583,0.0204,Liked,20,0.89,0.11348373826155583,0.0204,Low
325,4/9/2025 2:13,Tablet,Canada,18-24,Male,A5136,Video,Fashion,Travel Lovers,0.051439565,0.0817,Ignored,28,0.54,0.051439565,0.0817,Low
326,6/21/2025 15:23,Desktop,Germany,18-24,Female,A3445,Video,Health,Travel Lovers,0.089405618,0.1066,Liked,31,0.74,0.089405618,0.1066,Low
327,9/13/2025 4:39,Tablet,India,18-24,Male,A2290,Image,Health,Fitness Lovers,0.061941821363257994,0.0694,Commented,14,0.34,0.061941821363257994,0.0694,Low
328,1/6/2025 23:08,Desktop,India,55+,Female,A9511,Image,Fashion,Young Adults,0.096247007,0.1038,Shared,50,0.27,0.096247007,0.1038,Low
329,2/27/2025 23:12,Mobile,India,45-54,Female,A4305,Video,Electronics,Young Adults,0.057880495232356534,0.0424,Shared,52,0.76,0.057880495232356534,0.0424,Low
330,10/26/2025 10:16,Desktop,UK,55+,Female,A6134,Video,Fashion,Travel Lovers,0.045120832995554985,0.1207,Commented,11,1.03,0.045120832995554985,0.1207,Low
331,4/10/2025 12:05,Mobile,Canada,25-34,Female,A6081,Image,Electronics,Tech Enthusiasts,0.066439899,0.0599,Liked,37,0.11,0.066439899,0.0599,Low
332,9/30/2025 20:24,Mobile,India,35-44,Male,A5573,Video,Automotive,Travel Lovers,0.13712441231606842,0.0362,Commented,42,0.31,0.13712441231606842,0.0362,Low
333,12/21/2025 23:16,Tablet,Germany,35-44,Female,A6149,Video,Travel,Tech Enthusiasts,0.030751679,0.122,Ignored,37,0.87,0.030751679,0.122,Low
334,3/11/2025 4:44,Tablet,USA,18-24,Female,A6145,Video,Health,Family Oriented,0.014434198193454258,0.1036,Ignored,13,0.99,0.014434198193454258,0.1036,Low
335,11/12/2025 12:26,Tablet,Canada,18-24,Female,A3433,Image,Fashion,Family Oriented,0.074350801,0.0999,Commented,42,1.29,0.074350801,0.0999,Low
336,12/1/2025 10:57,Desktop,Germany,35-44,Male,A3807,Image,Health,Travel Lovers,0.086728779,0.0864,Shared,44,0.71,0.086728779,0.0864,Low
337,5/7/2025 14:45,Desktop,Canada,55+,Female,A3466,Image,Health,Young Adults,0.017697838382058007,0.1458,Ignored,10,1.13,0.017697838382058007,0.1458,Low
338,3/21/2025 3:20,Tablet,Germany,55+,Female,A6301,Image,Automotive,Fitness Lovers,0.084197079,0.0296,Commented,36,1.1,0.084197079,0.0296,Low
339,6/19/2025 16:28,Tablet,India,25-34,Male,A3067,Text,Health,Young Adults,0.066763961,0.1412,Liked,40,0.41,0.066763961,0.1412,Low
340,7/13/2025 10:21,Tablet,Germany,55+,Female,A2661,Image,Travel,Travel Lovers,0.11862768424196045,0.0915,Commented,27,0.78,0.11862768424196045,0.0915,Low
341,6/6/2025 17:41,Desktop,UK,55+,Male,A7266,Image,Electronics,Travel Lovers,0.1330155904467777,0.0159,Commented,14,0.33,0.1330155904467777,0.0159,Low
342,4/19/2025 9:24,Desktop,USA,25-34,Male,A3376,Image,Fashion,Family Oriented,0.092581746,0.0807,Liked,51,0.55,0.092581746,0.0807,Low
343,6/13/2025 18:35,Desktop,Canada,18-24,Male,A4013,Video,Electronics,Tech Enthusiasts,0.082856352,0.0611,Ignored,56,0.75,0.082856352,0.0611,Low
344,12/23/2025 2:18,Tablet,USA,18-24,Female,A2886,Video,Automotive,Family Oriented,0.023145791,0.1235,Ignored,34,0.36,0.023145791,0.1235,Low
345,7/21/2025 15:54,Tablet,Germany,18-24,Female,A6163,Video,Fashion,Tech Enthusiasts,0.086238743,0.0719,Ignored,50,0.19,0.086238743,0.0719,Low
346,1/7/2025 17:34,Tablet,India,18-24,Female,A9325,Video,Fashion,Tech Enthusiasts,0.081131807,0.0672,Commented,16,0.84,0.081131807,0.0672,Low
347,4/9/2025 20:39,Desktop,UK,35-44,Male,A5070,Image,Electronics,Young Adults,0.024538786,0.1196,Commented,51,1.18,0.024538786,0.1196,Low
348,2/9/2025 8:14,Mobile,Canada,25-34,Female,A2252,Text,Travel,Fitness Lovers,0.048250323,0.0667,Ignored,59,0.54,0.048250323,0.0667,Low
349,6/17/2025 5:10,Desktop,UK,55+,Female,A7991,Text,Travel,Travel Lovers,0.055401701,0.0676,Liked,52,0.6,0.055401701,0.0676,Low
350,10/15/2025 8:58,Mobile,India,25-34,Male,A4750,Video,Travel,Family Oriented,0.01735557,0.1071,Liked,25,1.1,0.01735557,0.1071,Low
351,8/12/2025 1:16,Desktop,Germany,45-54,Male,A3912,Video,Automotive,Family Oriented,0.096469876,0.0418,Ignored,40,0.17,0.096469876,0.0418,Low
352,4/11/2025 17:23,Desktop,USA,25-34,Male,A7508,Text,Health,Fitness Lovers,0.12620273181450267,0.1415,Liked,25,0.48,0.12620273181450267,0.1415,Low
353,8/26/2025 23:21,Tablet,Germany,35-44,Female,A9897,Text,Health,Travel Lovers,0.042203897957602945,0.1076,Commented,37,0.63,0.042203897957602945,0.1076,Low
354,4/5/2025 2:44,Desktop,UK,45-54,Female,A5761,Text,Health,Fitness Lovers,0.026690709,0.1207,Shared,26,0.4,0.026690709,0.1207,Low
355,11/19/2025 4:19,Mobile,Germany,55+,Female,A2078,Text,Travel,Fitness Lovers,0.072727188,0.1086,Ignored,57,1.08,0.072727188,0.1086,Low
356,10/19/2025 5:31,Mobile,Germany,35-44,Female,A3508,Video,Electronics,Fitness Lovers,0.010200579,0.1124,Commented,12,0.31,0.010200579,0.1124,Low
357,4/4/2025 21:52,Desktop,Canada,25-34,Female,A4874,Video,Health,Family Oriented,0.078969477,0.1486,Shared,46,0.44,0.078969477,0.1486,Low
358,8/15/2025 18:22,Desktop,Canada,18-24,Female,A5343,Video,Fashion,Young Adults,0.053413619,0.0596,Liked,12,0.52,0.053413619,0.0596,Low
359,7/24/2025 18:32,Mobile,Canada,45-54,Female,A8279,Image,Automotive,Tech Enthusiasts,0.098212233,0.0858,Ignored,32,1.24,0.098212233,0.0858,Low
360,11/21/2025 4:12,Desktop,USA,25-34,Male,A7727,Image,Fashion,Young Adults,0.11252977676159909,0.0438,Liked,35,0.41,0.11252977676159909,0.0438,Low
361,12/18/2025 21:20,Desktop,Germany,25-34,Male,A3210,Image,Travel,Young Adults,0.097078509,0.1223,Liked,35,0.73,0.097078509,0.1223,Low
362,7/15/2025 0:15,Desktop,UK,55+,Male,A5602,Text,Automotive,Young Adults,0.041289823,0.0828,Ignored,44,0.84,0.041289823,0.0828,Low
363,8/20/2025 14:30,Tablet,USA,18-24,Male,A4581,Image,Electronics,Fitness Lovers,0.10266725096287796,0.058,Ignored,11,0.56,0.10266725096287796,0.058,Low
364,9/25/2025 15:50,Mobile,Canada,45-54,Female,A8793,Image,Fashion,Young Adults,0.098299265,0.0593,Commented,40,0.58,0.098299265,0.0593,Low
365,10/20/2025 0:37,Desktop,USA,35-44,Female,A1834,Image,Electronics,Travel Lovers,0.063194599,0.0618,Shared,31,1.36,0.063194599,0.0618,Low
366,5/14/2025 12:46,Mobile,UK,25-34,Female,A8529,Image,Travel,Family Oriented,0.073588618,0.0498,Liked,42,1.37,0.073588618,0.0498,Low
367,6/14/2025 10:54,Tablet,UK,55+,Male,A9427,Text,Automotive,Family Oriented,0.091072797,0.0973,Commented,26,1.22,0.091072797,0.0973,Low
368,4/14/2025 18:15,Mobile,USA,35-44,Female,A5857,Video,Travel,Travel Lovers,0.067213278,0.1228,Ignored,57,1.35,0.067213278,0.1228,Low
369,9/16/2025 10:59,Desktop,UK,18-24,Male,A9057,Image,Electronics,Fitness Lovers,0.040742132,0.1274,Liked,42,1.39,0.040742132,0.1274,Low
370,5/5/2025 11:36,Mobile,Canada,45-54,Male,A4227,Video,Fashion,Young Adults,0.10701322533432504,0.0736,Ignored,21,1.17,0.10701322533432504,0.0736,Low
371,12/5/2025 23:34,Desktop,Canada,55+,Female,A6606,Video,Fashion,Tech Enthusiasts,0.1275365896494718,0.08,Liked,31,0.13,0.1275365896494718,0.08,Low
372,4/16/2025 2:54,Mobile,USA,35-44,Female,A6927,Video,Health,Fitness Lovers,0.043668399,0.1097,Ignored,30,0.43,0.043668399,0.1097,Low
373,7/20/2025 7:23,Tablet,UK,25-34,Male,A4306,Video,Health,Fitness Lovers,0.030833632791248414,0.0302,Liked,17,0.77,0.030833632791248414,0.0302,Low
374,1/1/2025 13:50,Mobile,UK,25-34,Female,A9432,Video,Health,Family Oriented,0.10767577442738056,0.014,Ignored,47,0.45,0.10767577442738056,0.014,Low
375,10/14/2025 10:15,Desktop,UK,18-24,Male,A1412,Image,Health,Fitness Lovers,0.082836621,0.0365,Shared,33,0.61,0.082836621,0.0365,Low
376,3/20/2025 15:00,Mobile,UK,25-34,Male,A3539,Text,Travel,Tech Enthusiasts,0.072118831,0.0621,Shared,13,0.43,0.072118831,0.0621,Low
377,8/22/2025 13:40,Desktop,Canada,35-44,Male,A1403,Image,Travel,Tech Enthusiasts,0.090322033,0.1227,Commented,47,0.8,0.090322033,0.1227,Low
378,12/10/2025 10:11,Mobile,India,55+,Male,A2728,Text,Electronics,Travel Lovers,0.057272818,0.0683,Commented,58,0.78,0.057272818,0.0683,Low
379,4/2/2025 19:26,Tablet,UK,45-54,Male,A8073,Image,Automotive,Family Oriented,0.03993825,0.0413,Ignored,57,0.54,0.03993825,0.0413,Low
380,9/11/2025 10:47,Desktop,Canada,35-44,Male,A6168,Video,Electronics,Fitness Lovers,0.043073606,0.0594,Commented,57,1.22,0.043073606,0.0594,Low
381,9/27/2025 21:35,Desktop,Germany,18-24,Female,A2532,Video,Automotive,Fitness Lovers,0.047158453044375645,0.1044,Ignored,12,1.4,0.047158453044375645,0.1044,Low
382,12/15/2025 9:40,Mobile,Canada,55+,Male,A9112,Video,Automotive,Young Adults,0.059401442,0.0676,Shared,32,0.77,0.059401442,0.0676,Low
383,4/19/2025 5:48,Tablet,Germany,18-24,Male,A1809,Video,Health,Young Adults,0.088833737,0.0198,Shared,53,0.24,0.088833737,0.0198,Low
384,8/2/2025 23:28,Tablet,USA,18-24,Female,A3810,Video,Fashion,Family Oriented,0.058632275,0.1433,Ignored,41,0.71,0.058632275,0.1433,Low
385,5/23/2025 0:17,Tablet,UK,25-34,Female,A2065,Text,Fashion,Fitness Lovers,0.050728379,0.0746,Liked,37,0.73,0.050728379,0.0746,Low
386,7/19/2025 6:49,Mobile,USA,45-54,Male,A6064,Text,Fashion,Travel Lovers,0.093914264,0.0756,Ignored,33,0.17,0.093914264,0.0756,Low
387,12/11/2025 8:39,Tablet,Germany,35-44,Female,A1263,Image,Automotive,Tech Enthusiasts,0.079575957,0.1075,Shared,22,0.61,0.079575957,0.1075,Low
388,12/9/2025 7:42,Desktop,Canada,18-24,Female,A6118,Image,Health,Travel Lovers,0.044340084,0.0223,Liked,53,0.29,0.044340084,0.0223,Low
389,4/21/2025 14:45,Desktop,India,35-44,Female,A4422,Image,Travel,Travel Lovers,0.068085271,0.0332,Shared,18,0.6,0.068085271,0.0332,Low
390,3/14/2025 11:43,Mobile,Canada,45-54,Female,A8987,Video,Travel,Travel Lovers,0.12715655778202176,0.0845,Ignored,40,0.63,0.12715655778202176,0.0845,Low
391,1/15/2025 3:02,Tablet,USA,25-34,Female,A6981,Image,Fashion,Tech Enthusiasts,0.094564791,0.0379,Ignored,51,1.43,0.094564791,0.0379,Low
392,6/17/2025 18:06,Tablet,USA,45-54,Female,A3976,Video,Fashion,Fitness Lovers,0.051095574,0.0871,Ignored,18,1.37,0.051095574,0.0871,Low
393,7/15/2025 11:19,Tablet,USA,45-54,Male,A3070,Text,Electronics,Family Oriented,0.084415329,0.0698,Liked,52,0.27,0.084415329,0.0698,Low
394,6/18/2025 10:11,Desktop,USA,45-54,Female,A4979,Video,Fashion,Family Oriented,0.1378273196957206,0.0688,Ignored,13,0.22,0.1378273196957206,0.0688,Low
395,5/29/2025 21:19,Desktop,USA,25-34,Male,A9299,Image,Health,Young Adults,0.094812742,0.1124,Shared,49,1.05,0.094812742,0.1124,Low
396,10/5/2025 13:40,Desktop,UK,45-54,Male,A7848,Video,Health,Tech Enthusiasts,0.075089848,0.1171,Commented,56,1.34,0.075089848,0.1171,Low
397,11/23/2025 21:26,Tablet,UK,55+,Female,A6297,Text,Travel,Travel Lovers,0.1478899827324559,0.0748,Liked,52,0.6,0.1478899827324559,0.0748,Low
398,5/11/2025 4:30,Tablet,India,35-44,Male,A8913,Text,Fashion,Tech Enthusiasts,0.095655029,0.0142,Liked,41,1.22,0.095655029,0.0142,Low
399,8/9/2025 10:08,Tablet,UK,45-54,Male,A1242,Image,Electronics,Family Oriented,0.13714043712125976,0.0704,Liked,31,0.8,0.13714043712125976,0.0704,Low
400,6/27/2025 3:25,Desktop,Canada,18-24,Female,A1562,Image,Fashion,Travel Lovers,0.077696281,0.0729,Ignored,18,1.45,0.077696281,0.0729,Low
401,1/29/2025 6:48,Desktop,India,18-24,Male,A5390,Image,Travel,Travel Lovers,0.060533491280914065,0.075,Shared,20,0.28,0.060533491280914065,0.075,Low
402,9/14/2025 11:52,Mobile,Germany,55+,Female,A8800,Video,Automotive,Young Adults,0.023273639,0.0878,Shared,50,0.7,0.023273639,0.0878,Low
403,11/12/2025 14:47,Desktop,Canada,55+,Female,A5972,Video,Electronics,Travel Lovers,0.046056846,0.1056,Commented,47,0.2,0.046056846,0.1056,Low
404,2/24/2025 22:25,Tablet,Germany,55+,Male,A1637,Text,Travel,Family Oriented,0.099475342,0.0189,Commented,10,0.57,0.099475342,0.0189,Low
405,7/6/2025 7:41,Tablet,Germany,35-44,Female,A8938,Text,Travel,Travel Lovers,0.11788390639913315,0.0835,Liked,41,0.52,0.11788390639913315,0.0835,Low
406,8/5/2025 5:34,Mobile,USA,35-44,Female,A8329,Text,Fashion,Tech Enthusiasts,0.082363416,0.0394,Commented,23,1.03,0.082363416,0.0394,Low
407,9/15/2025 16:32,Tablet,USA,55+,Female,A2826,Text,Electronics,Family Oriented,0.032499768569119764,0.0362,Liked,47,0.95,0.032499768569119764,0.0362,Low
408,3/16/2025 10:28,Mobile,Germany,55+,Female,A5743,Image,Automotive,Travel Lovers,0.096590886,0.0484,Liked,24,0.84,0.096590886,0.0484,Low
409,8/5/2025 22:37,Mobile,Canada,35-44,Male,A8213,Text,Health,Young Adults,0.080983262,0.1053,Commented,47,0.28,0.080983262,0.1053,Low
410,9/24/2025 21:18,Mobile,Canada,35-44,Female,A2123,Image,Automotive,Travel Lovers,0.030232849125588206,0.0465,Liked,38,0.95,0.030232849125588206,0.0465,Low
411,10/9/2025 12:56,Mobile,Canada,25-34,Female,A4817,Video,Electronics,Young Adults,0.10120911046592715,0.1261,Liked,39,0.93,0.10120911046592715,0.1261,Low
412,7/10/2025 4:54,Mobile,USA,55+,Male,A7959,Text,Electronics,Fitness Lovers,0.11073280486053166,0.0492,Ignored,21,0.71,0.11073280486053166,0.0492,Low
413,11/12/2025 6:48,Tablet,USA,45-54,Female,A1084,Video,Automotive,Tech Enthusiasts,0.11127055017879403,0.0838,Liked,30,0.39,0.11127055017879403,0.0838,Low
414,5/24/2025 10:19,Desktop,UK,25-34,Female,A5244,Image,Travel,Fitness Lovers,0.10537654398953669,0.1077,Liked,12,0.68,0.10537654398953669,0.1077,Low
415,4/20/2025 15:17,Desktop,UK,25-34,Female,A4456,Image,Electronics,Tech Enthusiasts,0.0589345,0.1327,Commented,51,0.23,0.0589345,0.1327,Low
416,12/1/2025 3:17,Tablet,UK,35-44,Female,A9052,Video,Electronics,Fitness Lovers,0.1323161344580756,0.0798,Ignored,17,1.1,0.1323161344580756,0.0798,Low
417,5/12/2025 4:24,Tablet,USA,18-24,Female,A2032,Video,Electronics,Family Oriented,0.087745575,0.1156,Commented,41,0.86,0.087745575,0.1156,Low
418,10/11/2025 19:48,Tablet,Canada,55+,Male,A7110,Image,Travel,Young Adults,0.1430294290204933,0.0553,Shared,56,0.53,0.1430294290204933,0.0553,Low
419,1/28/2025 11:32,Mobile,Canada,55+,Female,A3082,Video,Health,Family Oriented,0.061909354,0.087,Commented,60,0.11,0.061909354,0.087,Low
420,8/29/2025 9:56,Desktop,UK,45-54,Male,A5940,Text,Fashion,Travel Lovers,0.071660861,0.0441,Ignored,14,0.21,0.071660861,0.0441,Low
421,8/18/2025 21:23,Tablet,Canada,55+,Female,A4047,Video,Electronics,Family Oriented,0.14847695641994954,0.0268,Shared,33,0.21,0.14847695641994954,0.0268,Low
422,3/11/2025 3:16,Mobile,Germany,45-54,Male,A4520,Text,Electronics,Tech Enthusiasts,0.12236614578916238,0.0679,Liked,26,0.9,0.12236614578916238,0.0679,Low
423,12/21/2025 18:38,Mobile,Germany,55+,Female,A1893,Video,Automotive,Young Adults,0.14339638356326415,0.0406,Liked,26,0.31,0.14339638356326415,0.0406,Low
424,6/13/2025 3:38,Mobile,India,45-54,Female,A5937,Video,Electronics,Tech Enthusiasts,0.12830713304402044,0.0932,Liked,47,0.95,0.12830713304402044,0.0932,Low
425,6/30/2025 13:02,Desktop,India,35-44,Female,A7617,Image,Electronics,Family Oriented,0.10602433598059582,0.0848,Liked,22,0.56,0.10602433598059582,0.0848,Low
426,4/8/2025 8:18,Desktop,UK,55+,Male,A8524,Video,Travel,Travel Lovers,0.029973220862204726,0.1218,Liked,59,1.25,0.029973220862204726,0.1218,Low
427,3/30/2025 7:59,Desktop,Canada,25-34,Female,A4122,Video,Electronics,Tech Enthusiasts,0.1330125612452354,0.0357,Liked,20,0.6,0.1330125612452354,0.0357,Low
428,1/15/2025 1:48,Tablet,USA,55+,Male,A1660,Video,Travel,Young Adults,0.1055958869711551,0.0999,Liked,54,0.69,0.1055958869711551,0.0999,Low
429,10/13/2025 2:50,Desktop,Canada,35-44,Female,A8362,Image,Health,Family Oriented,0.060132259121457095,0.0172,Shared,22,0.5,0.060132259121457095,0.0172,Low
430,6/6/2025 13:50,Desktop,Canada,55+,Female,A6607,Image,Health,Fitness Lovers,0.04529489,0.1224,Commented,15,1.48,0.04529489,0.1224,Low
431,11/18/2025 0:17,Desktop,India,25-34,Male,A6482,Text,Health,Tech Enthusiasts,0.082251133,0.1445,Liked,48,0.7,0.082251133,0.1445,Low
432,7/8/2025 0:45,Tablet,UK,55+,Male,A5705,Text,Travel,Fitness Lovers,0.088694731,0.0636,Commented,54,0.43,0.088694731,0.0636,Low
433,1/28/2025 12:04,Tablet,India,55+,Female,A3198,Image,Travel,Tech Enthusiasts,0.12338094251727032,0.079,Shared,55,0.91,0.12338094251727032,0.079,Low
434,10/14/2025 20:33,Desktop,Germany,45-54,Male,A9212,Video,Fashion,Young Adults,0.047470643735015465,0.085,Shared,32,0.45,0.047470643735015465,0.085,Low
435,7/27/2025 11:13,Tablet,USA,45-54,Male,A5438,Image,Health,Travel Lovers,0.13779729703837046,0.1309,Commented,42,0.46,0.13779729703837046,0.1309,Low
436,5/2/2025 1:05,Desktop,Germany,45-54,Male,A5176,Video,Electronics,Fitness Lovers,0.11095518148616289,0.1049,Commented,14,0.81,0.11095518148616289,0.1049,Low
437,9/12/2025 10:23,Desktop,UK,45-54,Female,A5568,Image,Health,Travel Lovers,0.13458014421068965,0.0642,Ignored,21,1.13,0.13458014421068965,0.0642,Low
438,10/25/2025 18:35,Mobile,UK,25-34,Male,A2631,Image,Health,Travel Lovers,0.025564315914702783,0.0207,Liked,37,0.75,0.025564315914702783,0.0207,Low
439,11/2/2025 6:20,Mobile,Germany,55+,Male,A9334,Image,Health,Family Oriented,0.068442635,0.115,Commented,55,1.2,0.068442635,0.115,Low
440,11/4/2025 5:42,Tablet,UK,35-44,Male,A4466,Text,Automotive,Family Oriented,0.037640601,0.1286,Shared,13,1.01,0.037640601,0.1286,Low
441,11/14/2025 3:30,Tablet,Germany,35-44,Male,A9199,Image,Electronics,Fitness Lovers,0.017283619830514248,0.1196,Liked,27,1.03,0.017283619830514248,0.1196,Low
442,3/9/2025 12:50,Tablet,USA,18-24,Female,A6161,Text,Fashion,Travel Lovers,0.073554193,0.0448,Ignored,25,1.2,0.073554193,0.0448,Low
443,2/17/2025 19:44,Desktop,USA,18-24,Male,A8104,Image,Health,Family Oriented,0.073183598,0.0674,Liked,46,0.97,0.073183598,0.0674,Low
444,4/29/2025 22:43,Tablet,India,35-44,Male,A6446,Text,Health,Tech Enthusiasts,0.012930576970913996,0.028,Liked,41,0.26,0.012930576970913996,0.028,Low
445,9/16/2025 3:48,Desktop,UK,35-44,Male,A5523,Image,Travel,Travel Lovers,0.072700529,0.0488,Shared,47,0.61,0.072700529,0.0488,Low
446,12/21/2025 9:24,Desktop,USA,18-24,Male,A1757,Text,Fashion,Family Oriented,0.12595192189743643,0.0138,Shared,42,1.32,0.12595192189743643,0.0138,Low
447,7/27/2025 22:25,Desktop,USA,18-24,Male,A1297,Image,Electronics,Fitness Lovers,0.066079781,0.0852,Commented,29,0.59,0.066079781,0.0852,Low
448,9/28/2025 8:05,Desktop,Germany,25-34,Female,A4885,Text,Travel,Young Adults,0.083534613,0.0101,Commented,15,0.72,0.083534613,0.0101,Low
449,5/8/2025 15:59,Mobile,Germany,25-34,Male,A5626,Text,Travel,Family Oriented,0.057749473,0.0864,Commented,11,1.07,0.057749473,0.0864,Low
450,7/21/2025 21:21,Tablet,USA,55+,Female,A4588,Text,Travel,Young Adults,0.1496802359855522,0.0477,Commented,55,0.22,0.1496802359855522,0.0477,Low
451,4/21/2025 20:50,Mobile,USA,55+,Male,A1984,Text,Travel,Family Oriented,0.085988307,0.1157,Ignored,14,0.43,0.085988307,0.1157,Low
452,8/9/2025 3:16,Tablet,India,35-44,Male,A2911,Image,Fashion,Young Adults,0.085913602,0.055,Shared,48,1.5,0.085913602,0.055,Low
453,2/6/2025 20:53,Tablet,Germany,45-54,Female,A1759,Image,Electronics,Travel Lovers,0.075202992,0.0434,Shared,59,0.71,0.075202992,0.0434,Low
454,5/27/2025 21:04,Tablet,India,55+,Male,A3473,Video,Fashion,Fitness Lovers,0.13665143878524863,0.1114,Commented,30,0.74,0.13665143878524863,0.1114,Low
455,2/23/2025 4:30,Desktop,India,45-54,Female,A6885,Text,Health,Fitness Lovers,0.06311303,0.1413,Commented,32,0.34,0.06311303,0.1413,Low
456,1/12/2025 2:47,Desktop,USA,18-24,Male,A4885,Video,Health,Travel Lovers,0.063616382,0.0913,Shared,32,0.5,0.063616382,0.0913,Low
457,4/18/2025 18:34,Desktop,USA,25-34,Female,A5020,Text,Automotive,Young Adults,0.030582121374244715,0.0946,Ignored,16,0.57,0.030582121374244715,0.0946,Low
458,12/29/2025 12:56,Tablet,Germany,55+,Male,A6188,Text,Health,Fitness Lovers,0.079122764,0.0136,Shared,40,0.34,0.079122764,0.0136,Low
459,6/5/2025 21:48,Mobile,India,45-54,Female,A6600,Image,Automotive,Travel Lovers,0.1471807242057306,0.0306,Liked,20,0.69,0.1471807242057306,0.0306,Low
460,1/8/2025 12:18,Mobile,UK,25-34,Female,A7649,Video,Fashion,Travel Lovers,0.14281445866436326,0.127,Ignored,60,1.47,0.14281445866436326,0.127,Low
461,3/22/2025 14:16,Mobile,Germany,55+,Male,A5698,Video,Health,Travel Lovers,0.10163322712661156,0.1136,Ignored,48,0.41,0.10163322712661156,0.1136,Low
462,4/22/2025 20:33,Tablet,India,55+,Female,A8015,Video,Automotive,Fitness Lovers,0.040907760653317804,0.1439,Liked,50,0.65,0.040907760653317804,0.1439,Low
463,5/28/2025 13:02,Mobile,Germany,35-44,Female,A8666,Image,Automotive,Fitness Lovers,0.047241376,0.0871,Liked,28,0.18,0.047241376,0.0871,Low
464,7/22/2025 22:00,Mobile,USA,25-34,Female,A9852,Text,Health,Family Oriented,0.12547926864922596,0.0938,Commented,19,1.22,0.12547926864922596,0.0938,Low
465,11/24/2025 16:00,Mobile,Germany,18-24,Male,A1600,Video,Automotive,Fitness Lovers,0.043986390638439794,0.0366,Liked,50,0.59,0.043986390638439794,0.0366,Low
466,4/23/2025 3:35,Desktop,Germany,45-54,Male,A9275,Image,Automotive,Family Oriented,0.015259764155094328,0.071,Shared,26,1.06,0.015259764155094328,0.071,Low
467,4/3/2025 15:40,Mobile,UK,35-44,Female,A7575,Text,Automotive,Young Adults,0.023135848684769283,0.0989,Ignored,26,1.2,0.023135848684769283,0.0989,Low
468,8/19/2025 16:54,Mobile,India,55+,Female,A1881,Text,Health,Young Adults,0.094379204,0.1424,Commented,35,1.18,0.094379204,0.1424,Low
469,12/5/2025 3:16,Mobile,India,45-54,Male,A1924,Image,Health,Young Adults,0.10947930807541224,0.0245,Liked,10,1.32,0.10947930807541224,0.0245,Low
470,12/2/2025 11:25,Desktop,India,35-44,Female,A1049,Video,Travel,Travel Lovers,0.020054444316896194,0.1142,Liked,17,0.61,0.020054444316896194,0.1142,Low
471,11/12/2025 6:28,Desktop,USA,35-44,Female,A6731,Text,Travel,Tech Enthusiasts,0.098283499,0.134,Shared,37,0.97,0.098283499,0.134,Low
472,2/23/2025 21:39,Mobile,India,18-24,Female,A4888,Image,Automotive,Family Oriented,0.069017401,0.0495,Shared,44,0.59,0.069017401,0.0495,Low
473,11/2/2025 8:58,Desktop,UK,35-44,Male,A1797,Video,Fashion,Family Oriented,0.10303703518952237,0.0346,Shared,38,0.69,0.10303703518952237,0.0346,Low
474,5/4/2025 17:30,Mobile,Canada,18-24,Male,A1062,Video,Fashion,Tech Enthusiasts,0.11126339094855159,0.0739,Commented,40,0.86,0.11126339094855159,0.0739,Low
475,9/6/2025 1:37,Tablet,UK,55+,Male,A4704,Video,Fashion,Travel Lovers,0.1495314301083121,0.081,Commented,59,0.8,0.1495314301083121,0.081,Low
476,9/14/2025 0:59,Tablet,Germany,35-44,Female,A7701,Image,Fashion,Young Adults,0.12074911945149172,0.0659,Ignored,30,1.18,0.12074911945149172,0.0659,Low
477,8/10/2025 22:03,Tablet,UK,45-54,Female,A1798,Image,Fashion,Travel Lovers,0.014831274,0.0428,Shared,37,0.61,0.014831274,0.0428,Low
478,3/2/2025 3:13,Desktop,UK,45-54,Male,A6548,Image,Electronics,Fitness Lovers,0.010945113913410796,0.0352,Liked,25,0.43,0.010945113913410796,0.0352,Low
479,10/31/2025 10:43,Mobile,Germany,25-34,Male,A3073,Image,Fashion,Young Adults,0.13505429211184128,0.0713,Commented,27,0.62,0.13505429211184128,0.0713,Low
480,7/14/2025 20:51,Mobile,UK,45-54,Female,A9237,Image,Electronics,Fitness Lovers,0.012200010345282106,0.0653,Ignored,16,0.62,0.012200010345282106,0.0653,Low
481,1/21/2025 10:45,Tablet,Germany,18-24,Male,A9989,Image,Fashion,Young Adults,0.038717205485003396,0.1395,Shared,25,0.71,0.038717205485003396,0.1395,Low
482,12/20/2025 1:09,Mobile,USA,55+,Female,A7853,Video,Travel,Family Oriented,0.12658364801990982,0.1075,Shared,46,0.25,0.12658364801990982,0.1075,Low
483,1/5/2025 0:23,Tablet,UK,18-24,Female,A2601,Image,Electronics,Travel Lovers,0.023065383748142366,0.07,Commented,35,0.72,0.023065383748142366,0.07,Low
484,12/5/2025 1:23,Desktop,UK,55+,Male,A7493,Image,Fashion,Travel Lovers,0.14291782731326452,0.0888,Shared,46,1.12,0.14291782731326452,0.0888,Low
485,3/23/2025 20:07,Tablet,UK,55+,Female,A3124,Image,Fashion,Young Adults,0.09358696,0.0199,Commented,41,0.54,0.09358696,0.0199,Low
